0,xgb,32,MACCSFP_PharmacoErGFP_PubChemFP,0.905959756,0.914702355,"[0.893528534674307, 0.8976024009864098, 0.90463155370844, 0.9280765345128877]","[0.9137528005974608, 0.909104816557426, 0.9168120729384498, 0.9191397279632574]",93.28959489,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,64,MACCSFP_PharmacoErGFP_PubChemFP,0.919148955,0.921796855,"[0.9132383027930973, 0.913509996123387, 0.9199229719971114, 0.9299245491847533]","[0.9181382294468483, 0.9223695466210436, 0.9242460571184997, 0.9224335858892806]",93.58567905,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,128,MACCSFP_PharmacoErGFP_PubChemFP,0.900398481,0.907067203,"[0.8975813946734048, 0.9041994572591587, 0.8926615772013269, 0.9071514953867895]","[0.8991675834250091, 0.9081467144629056, 0.9041120524296675, 0.9168424611223799]",93.91951895,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,256,MACCSFP_PharmacoErGFP_PubChemFP,0.906307844,0.922062859,"[0.9076298277160465, 0.9039783958350733, 0.9053669485750931, 0.9082562038900067]","[0.9150829562594267, 0.9175622035046955, 0.9207753996423902, 0.9348308767951626]",94.15645123,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,512,MACCSFP_PharmacoErGFP_PubChemFP,0.912658996,0.918663122,"[0.9007217837594779, 0.9147113039139594, 0.9168136331449491, 0.9183892644563547]","[0.9165584415584416, 0.9206571331290433, 0.9234294239889168, 0.9140074906367041]",94.19672132,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,1,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.920847592,0.913316807,"[0.9164122598878595, 0.9198338934760659, 0.9176438805731209, 0.9295003353454058]","[0.9048352839828897, 0.9121360350881986, 0.9171056316428181, 0.9191902768180155]",199.5083959,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
