smiles,threshold1,threshold2,threshold3,threshold4
O=C(N[C@H](C(=O)O)C1CCCCC1)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,0,0,1,1
CC(C)Cn1cc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1O[C@H]1CCN(C)C1,0,0,1,1
CCOC(=O)c1c(NC(=O)CCc2ccccc2)sc2c1CCCC2,0,0,1,1
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(I)cc1,0,0,1,1
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(CO)cc23)C1(C)C,0,0,1,1
CCCC(C)(C)c1ccc(-c2cc(C)ccc2C(C)C)c(O)c1,0,0,1,1
OC1/C(=C/c2cn(Cc3ccc(Cl)cc3)c3ccccc23)N2CCC1CC2,0,0,1,1
COc1cc(Nc2cc(F)c(S(=O)(=O)NCC3CCCO3)cc2F)cc(OC)c1,0,0,1,1
CC1(C)Oc2cc(C(=O)c3cc4ccccc4s3)cc(O)c2[C@@H]2C[C@H](O)CC[C@H]21,0,0,1,1
CCc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1c(C)ccc1C,0,0,1,1
N#Cc1ccc(Cn2cc(/C=C3/C(=O)C4CCN3CC4)c3ccccc32)cc1,0,0,1,1
CC(C)(NS(=O)(=O)c1ccc(NN2CCCCC2)cc1C(F)(F)F)C1CC1,0,0,1,1
CC(C)(C)c1cn(C[C@H]2CCCO2)/c(=N/C(=O)c2cc(C(F)(F)F)ccc2OC[C@H]2CCN2)s1,0,0,1,1
Cn1cncc1COc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)cn1C[C@H]1CCCO1,0,0,1,1
CC(C)[C@H](NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2)C(=O)O,0,0,1,1
CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)n2nc(-c3ccc(Cl)cc3)nc12,0,0,1,1
CC1(C)Oc2cc(C(=O)c3coc4ccccc34)cc(O)c2[C@@H]2C[C@H](O)CC[C@H]21,0,0,1,1
CCCCCOc1c(OC)ccc2cc(C(=O)N3CCCc4ccccc4C3)c(=O)[nH]c12,0,0,1,1
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(C=O)C[C@H]21,0,0,1,1
CCCCCn1cc(C(=O)NCCN2CCOCC2)c(=O)c2ccc(Sc3ccccc3)cc21,0,0,1,1
CCCSC(=S)N1CC(C)(C)CS/C1=N\c1ccccc1C(C)C,0,0,1,1
CCCCCn1c(-c2ccccc2)c(C(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)c(=O)c2ccccc21,0,0,1,1
CCCCCc1cc(O)cc(OCCCCCCCC(=O)N[C@H](C)CO)c1,0,0,1,1
O=C(O)Cc1cccc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)c1,0,0,1,1
CCN(CC)c1ccc(CN(CCc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,0,0,1,1
CCN(CC)c1ccc(CN(Cc2ccc(F)cc2)S(=O)(=O)c2ccc(C)cc2)cc1,0,0,1,1
CCCCCOc1cc(/C=C/C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)OC)ccc1OC,0,0,1,1
CCCCC/C=C\C/C=C\C/C=C\[C@@H](C)/C=C\CCCC(=O)N[C@H](C)CO,0,0,1,1
Cc1ccc(-c2cc3ncccc3c3cc(C(=O)NC[C@@H]4CCC5CC4C5(C)C)nn23)cc1,0,0,1,1
COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(OCCCN(C)Cc3ccccc3)cc2)cc1,0,0,1,1
Cc1ccc(NC(=O)C2CCCCC2)cc1S(=O)(=O)N1CCOCC1,0,0,1,1
Cc1ccc(NC(=O)c2cccc(Cl)c2)cc1S(=O)(=O)N1CCOCC1,0,0,1,1
CCCCOc1cc(O)cc(OCCCCCCCCCCC(=O)NC2CC2)c1,0,0,1,1
CCC(C)(C)C(=O)Nc1ccc(C)c(CN2CCOCC2)c1,0,0,1,1
CCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(C)cc1F,0,0,1,1
Cc1cc(NC(=O)C(C)(C)c2ccccc2)cc(S(=O)(=O)N2CCOCC2)c1C,0,0,1,1
COc1ccc(C(=O)c2cn(CC3CCOCC3)c3ccc(O)cc23)cc1,0,0,1,1
COCCNC(=O)c1c(NC(=O)C23CC4CC(CC2C4)C3)sc2c1CCOC2,0,0,1,1
O=C(c1ccc(Cl)cc1)c1cc(O)c(-c2cc(Cl)cc(Cl)c2)c(O)c1,0,0,1,1
CCCCCN1N=C(C(=O)NC(C)(C)c2ccc(F)cc2)CC1c1ccccc1,0,0,1,1
CCCCCn1cc(C(=O)NC2CCCc3ccccc32)c(=O)c2cc(Cl)ccc21,0,0,1,1
CC1(C)Oc2cc(C34CC5CC(CC(C5)C3)C4)cc(O)c2[C@@H]2C[C@@H](CO)CC[C@H]21,0,0,1,1
CCC(C)(C)NC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-n2c(C)ccc2C)c1C,0,0,1,1
CCCCCCC(C)(C)c1cc2c(c3c1CCCO3)-c1nn(CC)cc1C(C)(C)O2,0,0,1,1
CCCCCn1cc(C(=O)N[C@H](C)c2cccc3ccccc23)c(=O)c2ccccc21,0,0,1,1
CC(C)CCOc1cc(O)cc(OCCCCCCCCCCC(=O)NC2CC2)c1,0,0,1,1
CN(C)C1(c2nc(-c3cc(C(C)(C)C)cc(C(C)(C)C)c3)cs2)CCOCC1,0,0,1,1
CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1ccc(C(F)(F)F)cc1ONC(C)(C)C,0,0,1,1
CCCCCc1cc(O)cc(OCCCCCCCCCCC(=O)Nc2ccccc2)c1,0,0,1,1
CC(C)(NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2)C(=O)N1CCC(C(=O)NS(C)(=O)=O)CC1,0,0,1,1
CCCCn1ccc(C(C)(C)C)c/c1=N\C(=O)c1cc(C(F)(F)F)ccc1ONC(C)(C)C,0,0,1,1
C[C@H](NS(C)(=O)=O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2OC(F)(F)F)cc1,0,0,1,1
CC1CCC(NC(=O)c2cc3cccnc3n(CCCO)c2=O)CC1,0,0,1,1
C=C1CC[C@@H]2[C@H](c3c(O)cc(CCCCC)cc3OC2(C)C)[C@H]1O,0,0,1,1
CCCCn1c(C(=O)OC)c(C(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1NC(C)(C)C,0,0,1,1
CCCCCCC(C)(C)c1cc(OC)cc(OCCCCCCCC(=O)NCCO)c1,0,0,1,1
O=C(NC1CCCCC1)c1cc2ccccc2nc1OCc1ccc(F)cc1,0,0,1,1
CCCCCn1cc(C(=O)NCc2ccc(Cl)c(Cl)c2)c(=O)c2ccc(Br)cc21,0,0,1,1
CCCc1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,0,0,1,1
C=CCc1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,0,0,1,1
O=[N+]([O-])c1ccc2c(c1)c(OCc1cccc3ccccc13)nn2CCN1CCCC1,0,0,1,1
O=C(N1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1)C(F)(F)F,0,0,1,1
Cc1ccc(-c2noc(CC3CCCCC3)n2)cc1S(=O)(=O)N1CCOCC1,0,0,1,1
C1=C(CCN2CCOCC2)c2ccccc2/C1=C\c1cccc2ccccc12,0,0,1,1
CCCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,0,0,1,1
CCCCc1[nH]c2ccc(-c3ccco3)cc2c(=O)c1C(=O)NC12CC3CC(CC(C3)C1)C2,0,0,1,1
Cc1ccc(-c2cc3ncccc3c3cc(C(=O)NC4C5CC6CC(C5)CC4C6)nn23)cc1,0,0,1,1
CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CC2CC2)cn1,0,0,1,1
Cc1c(C(=O)NCCC(C)(C)C)nn(-c2ccc(Cl)cc2Cl)c1-n1c(C)ccc1C,0,0,1,1
CCCn1cc(C(=O)c2cccc3cccc(Cl)c23)c2ccccc21,0,0,1,1
COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(F)cc1Cl,0,0,1,1
Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(Cl)cc2Cl)c1-n1c(Cl)ccc1Cl,0,0,1,1
CCCCCCC(C)NC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-n2c(C)ccc2C)c1C,0,0,1,1
CCN(CC)c1ccc(CN(C(=O)Cc2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1,0,0,1,1
CCN(CC)c1ccc(CN([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)S(=O)(=O)c2ccc(OC)cc2)cc1,0,0,1,1
CCCCCn1c(C)c(C(=O)Cc2cccc(Cl)c2)c2ccccc21,0,0,1,1
CCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2c(C)nn(C)c21,0,0,1,1
O=C(c1cn(CCN2CCOCC2)c2ccccc12)C1CCCCC1,0,0,1,1
CCCCC/C=C\[C@H](C)/C=C\C/C=C\C/C=C\CCCC(=O)NC1CCCC1,0,0,1,1
Cc1cccc(Cn2cc(C(=O)N[C@@H]3C(C)(C)C4CC[C@]3(C)C4)c(=O)c3ccc(Sc4ccccc4)cc32)c1,0,0,1,1
O=S(=O)(c1ccc(Cl)cc1)N(Cc1ccc(N2CCCCC2)cc1)c1ccccc1,0,0,1,1
CNC(=O)CCC(C)(C)c1ccc(-c2cc(C)cc(C)c2)c(O)c1,0,0,1,1
CCCCCc1cc(O)c2c(c1)CC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,0,0,1,1
O=S(=O)(NCc1ccco1)c1ccc(NC2CC3CCC2C3)cc1C(F)(F)F,0,0,1,1
CSC(=S)N1CC(C)(C)CS/C1=N\c1ccccc1C(F)(F)F,0,0,1,1
CN1CC[C@@H](COc2ccc(C(F)(F)F)cc2C(=O)/N=c2\sc(C(C)(C)C)cn2C[C@H]2CCCO2)C1,0,0,1,1
COC(=O)Cc1c(C)n(C(=O)c2cccc3ccccc23)c2ccc(OC)cc12,0,0,1,1
CCCn1c(C)c(C(=O)c2cc([N+](=O)[O-])cc3ccccc23)c2ccccc21,0,0,1,1
CCCCCc1cc(OC)c2cc(Cc3cccc(OC)c3)c(=O)oc2c1,0,0,1,1
CCCCc1cc(-c2ccc(OC)cc2)cc(C(=O)N[C@H]2CC[C@H](C)CC2)c1OC,0,0,1,1
Cl.O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCc1cc(C3CC3)ccc1-2,0,0,1,1
N#Cc1ccc(Cn2c3c(cc(C(=O)NC4(C(=O)O)CCCCC4)c2=O)CCCCCC3)cc1,0,0,1,1
CCCCCn1cc(C(=O)NC(C)C23CC4CC(CC(C4)C2)C3)c(=O)c2cc(Cl)ccc21,0,0,1,1
CNC1(c2nc(-c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)cs2)CCOCC1,0,0,1,1
CCCCCn1c(=O)sc2cc(CC34CC5CC(CC(C5)C3)C4)ccc21,0,0,1,1
CC(C)(C)[C@H](NC(=O)n1c(=O)n(CCC2(O)CCOCC2)c2ccccc21)C(N)=O,0,0,1,1
CCCCCCCC(=O)NC(NC(=O)CCCCCCC)c1ccc(N(CC)CC)cc1,0,0,1,1
CCCCCn1cc(C(=O)Cc2ccccc2C)c2ccccc21,0,0,1,1
COc1cc(Nc2ccc(S(=O)(=O)NCc3ccncc3)c(C(F)(F)F)c2)cc(OC)c1,0,0,1,1
COc1cccc2c(C(=O)NC(c3ccccc3)c3ccccn3)nn(CCN3CCOCC3)c12,0,0,1,1
CCCCn1c2c(cc(C(=O)NC3CCN(C)CC3)c1=O)CCCCCC2,0,0,1,1
CCN(CC)c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,0,0,1,1
Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1,0,0,1,1
COc1c(C)cc(-c2ccccc2)cc1C(=O)N[C@H]1CC[C@@H](C)CC1,0,0,1,1
CC(C(=O)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1)c1ccccc1,0,0,1,1
C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,0,0,1,1
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N[C@@H]1C[C@@H]1O,0,0,1,1
CCC1COc2cccc3c(=O)c(C(=O)Nc4ccncc4)cn1c23,0,0,1,1
CCCn1cc(C(=O)c2cccc3cccc(I)c23)c2ccccc21,0,0,1,1
O=C(NN1CCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1Cc1cc(C3CC3)ccc1-2,0,0,1,1
COc1cc(Nc2ccc(S(=O)(=O)NCc3ccco3)c(C(F)(F)F)c2)cc(OC)c1,0,0,1,1
O=C(NC12CC3CC(CC(C3)C1)C2)c1cn(CCN2CCOCC2)c2ccccc2c1=O,0,0,1,1
CCCNC(=O)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,0,0,1,1
CCCCCc1cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c1,0,0,1,1
O=C(Cc1ccc(Cl)cc1)NC(NC(=O)Cc1ccc(Cl)cc1)c1ccc(Cl)cc1,0,0,1,1
CCCCCn1cc(C(=O)c2cccc3ccccc23)c(=O)c2ccccc21,0,0,1,1
Cn1ccnc1CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,0,0,1,1
O=[N+]([O-])c1ccccc1CSc1nnc2c(n1)[nH]c1ccccc12,0,0,1,1
CN1CCN(c2ncnc3oc(-c4ccccc4C(F)(F)F)nc23)CC1,0,0,1,1
CSC(=O)N1CC2(CCCCC2)CN/C1=N\c1cccc2ccccc12,0,0,1,1
CC(C)(NS(=O)(=O)c1ccc(NN2CCCCCC2)cc1C(F)(F)F)C1CC1,0,0,1,1
O=C(Cc1ccc(Cl)cc1)NC(NC(=O)Cc1ccc(Cl)cc1)c1ccccc1C(F)(F)F,0,0,1,1
C=CCN(CC=C)c1nc2n(CCCCC)cc(C(=O)NC34CC5CC(CC(C5)C3)C4)c(=O)n2n1,0,0,1,1
CCCCCc1cc(OC(C)=O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,0,0,1,1
CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCC(=O)NCCO)c1,0,0,1,1
CC1(C)Oc2cc(C(=O)c3c[nH]c4ccccc34)cc(O)c2[C@@H]2C[C@H](O)CC[C@H]21,0,0,1,1
O=C(NC1CCCCC1)N1CCN(C(c2ccc(F)cc2)c2ccc(Cl)cc2Cl)CC1,0,0,1,1
CCCCCn1cc(C(=O)Cc2ccccc2)c2ccccc21,0,0,1,1
CCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2nn(CCO)cc21,0,0,1,1
Cc1cccc(-c2c(O)cc(C(=O)c3ccccc3)cc2O)c1,0,0,1,1
CCCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)c1cnn(CC)c1-2,0,0,1,1
Cc1c(C(=O)NC2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1,0,0,1,1
CCCCCCCCCC(=O)NC(NC(=O)CCCCCCCCC)c1ccc(N(CC)CC)cc1,0,0,1,1
CCCCCc1cc(O)cc(OCCCCCCCCCCC(=O)NCCO)c1,0,0,1,1
CC12CC3CC(C)(C1)CC(NC(=O)c1cn(CCCc4ccccc4)c4ccccc4c1=O)(C3)C2,0,0,1,1
Cc1ccc(-c2cc(C(C)(C)C)[nH]n2)cc1S(=O)(=O)N1CCOCC1,0,0,1,1
CC(C)c1ccc(C(=O)c2cc(O)c(-c3cc(Cl)cc(Cl)c3)c(O)c2)cc1,0,0,1,1
Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1c(Cl)ccc1Cl,0,0,1,1
COC(C)(C)CN1CCc2c(nn(-c3ccccc3Cl)c2-c2ccc(Cl)cc2)C1=O,0,0,1,1
Cc1c(C(=O)NCCC(C)(C)C)nn(-c2ccc(F)cc2F)c1-n1c(C)ccc1C,0,0,1,1
CCN(CC)c1ccc(CN(C(=O)C2CCCCC2)c2ccc(Cl)cc2)cc1,0,0,1,1
Cc1ccc(Cn2cc(C(=O)N[C@@H]3CC4CC[C@@]3(C)C4(C)C)cc2-c2ccc(Cl)c(C)c2)cc1,0,0,1,1
C[C@H](NS(C)(=O)=O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2Cc2ccc(Cl)cc2)cc1,0,0,1,1
Cc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(N(CCCl)CCCl)cc2)cc1,0,0,1,1
CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,0,0,1,1
CCCCc1cc(-c2ccc(F)cc2)cc(C(=O)NC2CCCCCC2)c1OC,0,0,1,1
CCCCCCC(C)(C)c1ccc2c(c1)OC(C)(C)c1ccc(C)cc1-2,0,0,1,1
CCN(CC)c1ccc(C(NC(=O)/C=C/c2ccccc2)NC(=O)/C=C/c2ccccc2)cc1,0,0,1,1
Cc1cc(C(=O)NC2CCCCC2)c(C)n1-c1ccccc1,0,0,1,1
CCCCNS(=O)(=O)c1ccc(Nc2ccc(Cl)cc2Cl)cc1C(F)(F)F,0,0,1,1
CCCCCc1cc(OC)c(C2=C[C@H]3CC[C@]2(C(=O)OC)C3(C)C)c(OC)c1,0,0,1,1
COc1cccc2c(C(=O)N[C@@H](Cc3ccccc3)c3ccno3)c(C)n(CCN3CCOCC3)c12,0,0,1,1
CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccc2ccccc2c1,0,0,1,1
O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2ccc(O)cc12,0,0,1,1
CCC(CC)(NC(=O)c1ccc(N2CC(OC)C2)c(OCC2CC2)n1)C(=O)NC,0,0,1,1
CC1(C)C(C(=O)c2cn(CCN3C(=O)CCC3=O)c3ccccc23)C1(C)C,0,0,1,1
CCCCCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(Br)ccc21,0,0,1,1
CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccccc2)cc1,0,0,1,1
Cc1cccc2c1CCN2C(=O)C12CC3CC(CC(C3)C1)C2,0,0,1,1
COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(NCc3ccccc3)cc2)cc1,0,0,1,1
Cc1ccc(NC(=O)c2ccccc2Cl)cc1S(=O)(=O)N1CCOCC1,0,0,1,1
Cc1c(C(=O)NC2CCCC2)nn(-c2ccc(Cl)cc2Cl)c1-n1cccc1,0,0,1,1
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C(=O)O)CC21,0,0,1,1
CCc1c(C(=O)NC2CCCCC2)cc(C)n1-c1ccccc1,0,0,1,1
CC(C)(NS(=O)(=O)C(F)(F)F)C1CCN(S(=O)(=O)c2cc3ccccc3n2S(=O)(=O)c2ccccc2F)CC1,0,0,1,1
CCCCCn1c2ccccc2c2cc(C(=O)NN3CCCCC3)ncc21,0,0,1,1
CCN(CC)c1ccc(CN([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)S(=O)(=O)c2ccc(Cl)cc2)cc1,0,0,1,1
CCCCCn1cc(C(=O)NC(C)c2cccc3ccccc23)c(=O)c2ccccc21,0,0,1,1
CCCn1c(C)c(C(=O)c2cccc3cccc(Cl)c23)c2ccccc21,0,0,1,1
Cc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(OC(C)C)cc2)cc1,0,0,1,1
COc1ccc(-c2c(Br)c(C(=O)NC3(C#N)CCOCC3)nn2-c2cccc(Br)c2)cc1,0,0,1,1
CN(CC1CC1)S(=O)(=O)c1ccc(Nc2ccc(Cl)cc2Cl)cc1C(F)(F)F,0,0,1,1
Cc1c(C(=O)NC[C@H]2C[C@@H]3C[C@H](C2)C3(C)C)ncn1-c1ccccc1,0,0,1,1
CCOC(=O)CCn1c(=O)c(C(=O)NC2CCC(C)CC2)cc2cccnc21,0,0,1,1
CCCCC/C=C\[C@H](C)/C=C\C/C=C\C/C=C\CCCC(=O)N[C@H](C)CO,0,0,1,1
O=C(O)CNC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,0,0,1,1
CC(C)(C)c1cc(-c2csc(C3(N4CCOCC4)CCOCC3)n2)cc(C(C)(C)C)c1O,0,0,1,1
CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-c3ccc(-c4ccccc4)cc3)ccc21,0,0,1,1
CN/C(=N\S(=O)(=O)c1ccc(C(F)(F)F)cc1)C1=NN(c2ccc(Cl)cc2Cl)C(c2ccccc2)C1,0,0,1,1
CC(NS(C)(=O)=O)c1ccc(C(=O)c2ccc(OC(F)(F)F)cc2S(=O)(=O)c2ccccc2F)cc1,0,0,1,1
CCC(CC)(NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)C(=O)NC,0,0,1,1
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO,0,0,1,1
CCCCCn1c(C)c(C(=O)Cc2ccccc2)c2ccccc21,0,0,1,1
CCCCCc1cc(O)c2c(c1)OC1=C(CC[C@H](C)C1)C2(C)C,0,0,1,1
Cc1ccc(C(=O)NC(C)C(C)(C)C)cc1S(=O)(=O)N1CCOCC1,0,0,1,1
O=S(=O)(NCCCCNS(=O)(=O)C(F)(F)F)c1ccc(Cl)cc1S(=O)(=O)c1ccccc1F,0,0,1,1
O=C(O)c1ccccc1NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,0,0,1,1
CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(C)c(-c3ccccc3)c12,0,0,1,1
CC1(C(=O)c2cn(CC3CCOCC3)c3ccccc23)CC1(Cl)Cl,0,0,1,1
CCNC(=O)NC1(c2ccccc2)CCN(C(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,0,0,1,1
CCCCC(=O)NC(NC(=O)CCCC)c1ccc(N(CC)CC)cc1,0,0,1,1
O=C(NN1CCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCCc1cc(Cl)ccc1-2,0,0,1,1
CCCCCn1c(C)c(C(=O)Cc2cccc(F)c2)c2ccccc21,0,0,1,1
CCCCCc1cc(O)cc(OCCCCCCCCCCC(=O)NN(C)C)c1,0,0,1,1
CO/N=C(\C)[C@H](Cc1ccccc1)NC(=O)c1c(C)n(CCN2CCOCC2)c2c(OC)cccc12,0,0,1,1
CCCCCc1cc(OC)c2cc(Cc3ccccc3Cl)c(=O)oc2c1,0,0,1,1
CCCCn1nc(C(C)(C)C)s/c1=N/C(=O)c1cc(C(F)(F)F)ccc1N/N=C\c1cccc(C)n1,0,0,1,1
CC(=O)N(CC1CC1)S(=O)(=O)c1ccc(NC2CC3CCC2C3)cc1C(F)(F)F,0,0,1,1
CCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2nn(CCOC(C)=O)cc21,0,0,1,1
CC[C@H]1COc2cccc3c(=O)c(C(=O)NC4CCCCCC4)cn1c23,0,0,1,1
O=C(NC1CCCCCC1)c1cccn(Cc2ccc(I)cc2)c1=O,0,0,1,1
O=C(NC1CCCCCC1)c1c(-c2ccccc2)ccn(Cc2ccc(F)cc2)c1=O,0,0,1,1
C[C@H]1COc2cccc3c(=O)c(C(=O)NC4CCCCC4)cn1c23,0,0,1,1
N#Cc1ccc(Nc2ccc(S(=O)(=O)NCC3CCOCC3)c(C(F)(F)F)c2)c(Cl)c1,0,0,1,1
CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCN2CCCCC2)cc1,0,0,1,1
CCCCC/C=C\C/C=C\C/C=C\[C@@H](C)/C=C\CCCC(=O)NCCO,0,0,1,1
O=C(Cc1cn(Cc2ccccc2)c2ccc(-c3ccccc3)cc12)NC12CC3CC(CC(C3)C1)C2,0,0,1,1
CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c(-c2ccccc2)c1C,0,0,1,1
CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCOC(CO)CO)c1,0,0,1,1
CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc3ccccc3c2)cc1,0,0,1,1
O=S(=O)(NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(OC(F)F)nc2)CC1)c1ccccc1F,0,0,1,1
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N[C@@H]1C[C@H]1O,0,0,1,1
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N[C@H]1C[C@H]1O,0,0,1,1
CC(C)[C@H]1CC[C@H](C(=O)c2cn(CCN3CCOCC3)c3ccccc23)CC1,0,0,1,1
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N[C@H]1C[C@@H]1O,0,0,1,1
CCCn1c(C)c(C(=O)c2cc(N)cc3ccccc23)c2ccccc21,0,0,1,1
C[C@H](NS(C)(=O)=O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2C(=O)c2ccc(Cl)cc2)cc1,0,0,1,1
CCCn1cc(C(=O)c2cccc3cccc(Br)c23)c2ccccc21,0,0,1,1
Cc1ccc(S(=O)(=O)N(CCc2ccc(Cl)cc2)S(=O)(=O)c2ccc(C)cc2)cc1,0,0,1,1
COc1ccc([C@@H]2[C@@H](Cc3cc4ccccc4o3)C(=O)N2c2ccccc2)cc1,0,0,1,1
COc1cc(Nc2ccc(S(=O)(=O)NC(C)(C)C3CC3)c(C(F)(F)F)c2)cc(OC)c1,0,0,1,1
O=C(CCc1nc(-c2ccc(F)cc2)no1)Nc1ccc2c(c1)c1ccccc1n2CCCO,0,0,1,1
COC(=O)c1c(NC(=O)N2CCCCC2)sc2c1CCCC2,0,0,1,1
Cc1cc(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)cn1CCC1CCOCC1,0,0,1,1
COc1ccc(-c2cc(Cc3ccc(F)cc3)c(OC)c(C(=O)N[C@H]3CC[C@@H](C)CC3)c2)cc1,0,0,1,1
CC(C)(O)Cn1c(=O)n(C(=O)N[C@H](C(N)=O)C(C)(C)C)c2ccccc21,0,0,1,1
O=C(NN1CCOCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1Cc1cc(C3CC3)ccc1-2,0,0,1,1
COCCn1cc(C(=O)c2cccc3ccccc23)c2cccnc21,0,0,1,1
CCCCCCCOc1cc(O)cc(OCCCCCCCCCCC(=O)NC2CC2)c1,0,0,1,1
CC(C)CCOc1cc(O)cc(OCCCCCCCCCCC(=O)NCC2CC2)c1,0,0,1,1
O=C(NC1CCCCC1)c1cccn(Cc2ccccc2)c1=O,0,0,1,1
O=C(N1CCc2cc(F)ccc21)C12CC3CC(CC(C3)C1)C2,0,0,1,1
