smiles,pKi
CC(NS(=O)(=O)C)c1ccc(cc1)C(=O)c2ccc(OC(F)(F)F)cc2S(=O)(=O)c3ccccc3F,6.747
CCOc1ccc(Cc2nc3cc(ccc3n2CC4CC4)C(=O)N(CC)CC)nc1,7.569
CCCCCn1c2ccccc2c3cc(ncc13)C(=O)NN4CCCCC4,6.767
CC1(C)C(C(=O)c2cn(CC3CCOC3)c4ccccc24)C1(C)C,9.582
CCCCCN1C=C(C(=O)NC2CCCCC2)C(=O)n3nc(SC)nc13,6.145
CCCCCN1C=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)c5cc(ccc15)c6ccc7cc(OC)ccc7c6,7.279
COc1ccccc1\N=C\2/OCC3(CCCCC3)CN2C(=S)SC,9.046
CCCCCn1cc(C(=O)Cc2ccccc2F)c3ccccc13,7.408
CCOc1ccc(Cc2nc3cc(ccc3n2CCC(C)C)C(=O)N(CC)CC)cc1,7.891
CC(=CCC[C@]1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@H]3Cc4c([nH]c5ccccc45)[C@]23C)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]6O)C,4.975
CSC(=S)N1CC2(CCCCC2)CS/C/1=N\c3cccc4nsnc34,8.886
C\N=C(/NS(=O)(=O)N1CCSCC1)\N2CC(C(=N2)c3ccc(Cl)cc3)c4ccccc4,5.453
CCCCOc1c(OC)ccc2C=C(C(=O)NCCc3ccc(F)cc3)C(=O)Nc12,8.620
CCCCCCc1ccc(O)cc1OCCCCCCCCCCCCCCCC(=O)NC2CC2,5.604
COC(=O)N[C@@]12CC3CC(C1)C[C@@](C3)(C2)c4cc(O)c5[C@@H]6C[C@H](O)CC[C@H]6C(C)(C)Oc5c4,8.076
CCCCCCN1C=C(C(=O)Nc2cccc3ccccc23)C(=O)c4ccccc14,6.074
C\N=C(/NS(=O)(=O)N1CCOCC1)\N2CC(C(=N2)c3ccc(Cl)cc3)c4ccccc4,5.270
CCCCCN1C=C(C(=O)NC2CCCCC2)C(=O)n3nc(nc13)c4ccc(Cl)cc4,6.932
CCCCCCC1(CC1(Cl)Cl)c2cc(O)c3[C@@H]4CC(=CC[C@H]4C(C)(C)Oc3c2)C,8.886
CCCCCCCN(Cc1ccc(cc1)N(CC)CC)S(=O)(=O)c2cccc(C)c2,5.638
CCCCCn1c(C)c(C(=O)Cc2ccc(OC)cc2)c3ccccc13,6.190
OC(=O)C1(CCCCCCC1)NC(=O)C2=CC3=C(CCCCCC3)N(CC4CCCCC4)C2=O,8.208
Clc1cccc(c1Cl)c2ccc(CN3CCO[C@H](C3)c4ccccc4)cc2,6.744
COC(=O)C(C)(C)c1ccc(c(O)c1)c2cc(C)cc(C)c2,7.796
Cl.COCCn1c(nc2c(nc(C)nc12)N3CCN(CC3)C(=O)C)c4ccccc4Cl,7.690
CCCCCN1C(=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)c5ccccc15)c6ccccc6,6.471
CCOc1ccc(Cc2nc3cc(ccc3n2CCN(C)C)C(=O)N(CC)CC)cc1,7.432
Clc1ccc(c(Cl)c1)n2nc(C(=O)N3CCCCC3)c4Cc5cc(ccc5c24)C6CC6,6.383
Cc1cc(ccc1Cl)c2cc(nn2Cc3ccc(CNCCCCCCN)cc3)C(=O)NC4C(C)(C)C5CCC4(C)C5,6.585
COc1ccccc1CNC(=O)c2oc3ccc(cc3c2C)S(=O)(=O)N4CC(C)CC(C)C4,4.642
CCCCCN1C=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)n5nc(nc15)N(C)Cc6ccccc6,7.678
O=C(OCCCn1c2ccccc2c3cc(ccc13)C(=O)N4CCCCC4)N5CCS(=O)(=O)CC5,7.137
CC(C)CN1C=C(S/C/1=N\C(=O)c2cc(Br)ccc2OC[C@@H]3CCCN3C)C(C)(C)C,7.569
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4c(CC5CCOCC5)c6OCOc6cc24)C1(C)C,8.990
CC1Oc2cccc3C(=O)C(=CN(C1c4ccccc4)c23)C(=O)NC56CC7CC(CC(C7)C5)C6,6.479
CCc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(Cl)cc3)C(=O)NN4CCCCC4,6.367
CCCCOc1ccccc1c2onc(c2)C(=O)NC34CC5CC(CC(C5)C3)C4,6.433
CCOC(=O)N1CC(C)(C)CS/C/1=N\c2ccccc2C(C)C,6.369
C[C@H](NC(=O)c1cc(c2ccc(Cl)c(C)c2)n(Cc3ccc(C)cc3)c1)C4CCCCC4,6.308
OCCNC(=O)CCC(=O)\C=C\c1ccc2ccccc2c1,5.987
COc1cccc(CC2=Cc3c(OC)cc(Br)cc3OC2=O)c1,5.611
CC(=O)CCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c3ccccc13,9.002
Cc1c(nn(c2ccc(Cl)cc2Cl)c1n3c(C)ccc3C)C(=O)NCCCCCO,5.495
CCCCCN1C=C(C(=O)NCC23CC4CC(C)(CC(C)(C4)C2)C3)C(=O)C=C1c5ccccc5,8.180
Cc1c(nn(c2ccc(Cl)cc2Cl)c1n3c(C)ccc3C)C(=O)NC4CCCCCC4,7.097
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4ccc(F)cc24)C1(C)C,8.799
CCCCN1N=C(S/C/1=N\C(=O)c2cc(ccc2NNC(=O)N)C(F)(F)F)C(C)(C)C,7.328
COc1ccc2c(c1)c(CC(=O)N3CCOCC3)c(C)n2C(=O)c4cccc(Cl)c4Cl,7.854
CCCCCn1c(C)c(C(=O)c2cccc3ccc(CC)cc23)c4ccccc14,8.252
CCCCC(C)(C)c1ccc(cc1)[C@@H]2C[C@H](O)CC[C@H]2CCCO,6.155
CCCSC(=S)N1CC(C)(C)CS/C/1=N\c2ccccc2C(C)C,6.924
CCCCCOc1ccc(C(=O)c2cccc3ccccc23)c4ccccc14,7.721
C[C@H](NS(=O)(=O)C)c1ccc(Cc2ccc(cc2S(=O)(=O)c3ccccc3F)C(F)(F)F)cc1,9.000
CCCn1cc(C(=O)c2c(OC)ccc3ccccc23)c4ccccc14,7.097
CCc1c(nc(C)n1c2ccccc2)C(=O)NC34CC5CC(CC(C5)C3)C4,8.987
O=C(C1C2CC3CC(CC1C3)C2)N4CCc5ccccc45,6.495
CC1=CC[C@@H]2[C@@H](C1)c3c(O)cc(cc3OC2(C)C)C(C)(C)C(=O)OCCCCC#N,9.046
CCCCCCCC(C)(C)c1ccc(cc1)[C@@H]2C[C@H](O)CC[C@H]2CCCO,6.762
COc1ccc2C=C(C(=O)NCC(F)c3ccccc3)C(=O)Nc2c1OC,7.658
CCN(CC)c1ccc(CN(Cc2occc2)S(=O)(=O)c3ccc(cc3)C(C)C)cc1,7.509
[O-][N+](=O)c1ccc2c(c1)c(OCc3ccccc3)nn2Cc4ccccc4,6.398
COc1ccccc1\N=C\2/SCC(C)(C)CN2C(=S)SC,7.745
CN1CCC[C@H]1COc2ccc(cc2C(=O)\N=C\3/SC=C(N3C[C@H]4CCCO4)C(C)(C)C)C(F)(F)F,6.539
O=C(N1CCCCC1)c2ccc3c(c2)c4ccccc4n3Cc5ccncc5,7.041
Cc1ccc(cc1S(=O)(=O)N2CCOCC2)c3nc(cs3)C(C)(C)C,8.244
CCCCCN1C=C(C(=O)NC2CCCCCC2)C(=O)n3nc(nc13)c4ccc(C)cc4,7.658
CCN(CC)c1ccc(CN([C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)C2)C3)S(=O)(=O)c5ccc(C)cc5)cc1,7.328
CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCCCCCC(=O)NC2CC2)c1,7.700
CC1CCC(CC1)NC(=O)C2=Cc3cccnc3N(CCO)C2=O,5.679
CCCCCCCC\C=C\C(=O)NCCc1cc(OC)cc(OC)c1,5.284
CCCCCn1cc(cc1c2ccccc2OC)C(=O)c3cccc4ccccc34,7.699
CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCOC(CO)CO)c1,6.721
C=CCCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c5cc(ccc15)c6ccccc6,7.750
CCc1c(cc(C)n1c2ccccc2)C(=O)Nc3ccc4ccccc4c3,7.244
CCSC(=O)N1CC(C)(C)CS/C/1=N\c2ccccc2C(C)C,7.319
COc1ccc(cc1)c2oc3cc(OC)ccc3c2C(=O)c4ccc(cc4)C#N,4.170
CCCCN1N=C(S/C/1=N\C(=O)c2cc(ccc2O\N=C(/N)\C(C)(C)C)C(F)(F)F)C(C)(C)C,7.187
CCC(CC)(NC(=O)c1ccc(N2CC(C2)OC)c(OCC3CC3)n1)C(=O)N4CC(F)C4,7.738
FCc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(Cl)cc3)C(=O)NN4CCCCC4,6.043
CSC(=O)N1CC2(CCCCC2)CO/C/1=N\c3cccc4ccccc34,8.237
CCCCCn1cc(cc1c2ccc(C)cc2)C(=O)c3cccc4ccccc34,7.745
OC(=O)[C@H](Cc1ccccc1)NC(=O)C2=CC3=C(CCCCCC3)N(CC4CCCCC4)C2=O,7.481
Cc1ccc(cc1S(=O)(=O)N2CCOCC2)c3cnc([nH]3)C(C)(C)C,7.092
Cc1ccc(Cn2cc(cc2c3ccc(Cl)c(C)c3)C(=O)N4CCCCC4)cc1,6.975
CC1(C)COc2cccc3C(=O)C(=CN1c23)C(=O)NC45CC6CC(CC(C6)C4)C5,7.252
CC1(C)Oc2cc(cc(O)c2[C@@H]3C[C@H](O)CC[C@@H]13)C(=O)c4ccsc4,5.809
Ic1cccc(CN2C=CC=C(C(=O)NC3CCCCCC3)C2=O)c1,6.401
CCCCCN1N=C(CC1c2ccccc2)C(=O)NC(C)(C)c3ccc(F)cc3,6.917
Cc1ccc(cc1S(=O)(=O)N2CCOCC2)C(=O)N[C@H]3CC4CC[C@@]3(C)C4(C)C,8.092
Cc1c(nn(c2ccc(Cl)c(Cl)c2)c1n3cccc3)C(=O)NCCc4ccc(Cl)cc4,5.921
CCCNC(=O)c1c2CCOCc2sc1NC(=O)C34CC5CC(CC(C5)C3)C4,7.470
Ic1ccc(CN2C=CC=C(C(=O)NC3CCCCCC3)C2=O)cc1,6.728
Cc1ccc(CC2CN(N=C2c3ccc(Cl)c(C)c3)C(=O)NC4C5(C)CCC(C5)C4(C)C)cc1,6.600
CC(C)(C)NNc1ccc(cc1C(=O)\N=C\2/SC(=CN2C[C@H]3CCCO3)C(C)(C)C)C(F)(F)F,8.432
CC(NS(=O)(=O)C)c1ccc(cc1)C(=O)c2ccc(Cl)cc2S(=O)(=O)c3ccc(Cl)cc3,6.387
CCCCCCc1ccc(O)cc1OCCCCCCCCCCC(=O)Nc2ccc(O)cc2,5.676
CCCCN1N=C(S/C/1=N\C(=O)c2cc(ccc2ON=C(C)C)C(F)(F)F)C(C)(C)C,7.921
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCCl,7.022
Cc1ccc(cc1S(=O)(=O)N2CCOCC2)c3noc(n3)C(C)(C)C,7.125
CCCCC(C)(C)C(=O)Nc1cc(C)c(C)c(c1)S(=O)(=O)N2CCOCC2,8.959
CCCCCCC(C)(C)c1ccc(c(O)c1)c2ccc(N)cc2,6.000
OC(=O)C1(CCCCC1)NC(=O)C2=CC3=C(CCCCCC3)N(Cc4ccc(F)cc4)C2=O,7.796
CCCCCN1C=C(C(=O)NC(C)C)C(=O)c2ccc(Sc3ccccc3)cc12,7.830
CCCCCN1C=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)n5nc(C)c(c6ccc(OC)cc6)c15,6.456
CCC(C)(C)C(=O)Nc1ccc(C)c(c1)S(=O)(=O)N2CCOCC2,6.538
COc1c(C)c(C)c2OC(=O)C(=Cc2c1C)Cc3ccc(F)cc3,5.830
CCCCCN1C=C(C(=O)NC2CCCCC2)C(=O)c3c(CC)nn(C)c13,6.329
CCCCCN1C=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)c5ccccc15,8.147
CCN1C(=C(C)C=C(Oc2oc3ccccc3n2)C1=S)C,5.414
Nc1ccc2C(=O)C=C(N(Cc3ccccc3)c2n1)C(=O)NC4CCCCC4,5.102
CC1=CC[C@@H]2[C@@H](C1)c3c(O)cc(cc3OC2(C)C)C(C)(C)c4cccc(Cl)c4,8.451
CC#CC#CC\C=C/CCC\C=C\C=C\C(=O)NCC(C)C,4.647
Cc1ccc(cc1)S(=O)(=O)N(Cc2ccccc2)Cc3ccc(cc3)N4CCCCC4,7.357
CCCCCn1cc(cc1c2cccc(C)c2)C(=O)c3cccc4ccccc34,7.409
CCOC(=O)c1c2CCCCc2sc1NC(=O)c3cccc4ccccc34,7.775
COc1ccc2c(c1)c(cn2CC3CCOCC3)C(=O)C4C(C)(C)C4(C)C,8.339
Fc1ccc(CCNC(=O)C2=Cc3cccnc3N(Cc4ccccc4)C2=O)cc1,7.156
CCCCCN1C(=O)C(=C(O)c2cc(ccc12)c3occc3)C(=O)NC45CC6CC(CC(C6)C4)C5,7.824
Fc1ccc(C[C@H]2CC[C@@H](N(C2=O)c3ccc(Cl)cc3)c4ccc(Cl)cc4)cc1F,6.241
O[C@@H]1CCCC[C@H]1NC(=O)c2cnc(OCC3CC3)c(c2)c4ccc(Cl)c(Cl)c4,5.900
CCCn1cc(C(=O)c2ccc(OC)c3ccccc23)c4ccccc14,7.495
CC1CCCCC1C(=O)Nc2cc(CN3CCOCC3)c(C)cc2F,7.432
COc1ccc2c(c1)c(CN3CCOCC3)c(C)n2C(=O)c4cccc(Cl)c4Cl,7.658
CCN(CC)c1ccc(CN(Cc2occc2)S(=O)(=O)c3ccc(OC)cc3)cc1,7.699
Oc1ccc(cc1)c2ccc3c(c2)c(cn3CC=C)C(=O)NC45CC6CC(CC(C6)C4)C5,7.654
CCCCCN1C=C(C(=O)NC2CCCCCC2)C(=O)n3nc(cc13)c4ccccc4,7.509
CCCCCn1c(C)c(C(=O)Cc2ccccc2F)c3ccccc13,7.119
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(Cl)cc3)C(=O)NN4CCCCCC4,6.297
CCCCCn1c2ccccc2c3cc(ncc13)C(=O)OCC,5.864
COCCn1cc(C(=O)c2ccccc2c3ccccc3)c4ccccc14,6.200
CCCCCOc1ccccc1c2onc(c2)C(=O)NN3CCCCC3,6.222
O=C1N2CCCCSC2=N/C/1=C\c3ccc(cc3)c4ccccc4,5.265
CCCCCn1c(C)c(C(=O)c2ccc(OCC)c3ccccc23)c4ccccc14,7.602
CCCCN1C(=O)C(=CC2=C1CCCCCC2)C(=O)NCc3ccccc3,8.824
CC1(C)Cc2ccc(cc2[C@@H]1NC(=O)c3cc4cc(Cl)ccc4[nH]3)C#N,9.149
C[C@H](NS(=O)(=O)C)c1ccc(cc1)S(=O)(=O)c2ccc(cc2S(=O)(=O)c3ccccc3F)C(F)(F)F,9.046
CCCCCN1C=C(C(=O)Nc2ccc(cc2)C#N)C(=O)c3ccccc13,6.112
CC(C)(C)C1=CN(C[C@H]2CCCO2)\C(=N\C(=O)c3cc(ccc3OCC(C)(C)n4cccc4)C(F)(F)F)\S1,7.469
CCCCCn1cc(cc1c2ccccc2CC)C(=O)c3cccc4ccccc34,8.469
CC12CC3CC(C)(C1)CC(C3)(C2)NC(=O)C4=CN(CCN5CCOCC5)c6ccccc6C4=O,6.656
Cc1ccc(NC(=O)C(C(C)(C)C)C(C)(C)C)cc1S(=O)(=O)N2CCOCC2,7.959
CCCCCN1C(=O)C(=C(O)c2cc(Br)ccc12)C(=O)NC34CC5CC(CC(C5)C3)C4,7.532
COc1ccc(CC2=Cc3c(OC)cc(C)cc3OC2=O)c(OC)c1,5.556
CCCCN1C=C(S/C/1=N\C(=O)c2cc(ccc2OCC(C)(C)O)C(F)(F)F)C(C)(C)C,9.086
CCCn1cc(C(=O)c2cccc3cc(OC)ccc23)c4ccccc14,6.860
O=C(NC1CCCCCC1)C2=CN3C(COc4cccc(C2=O)c34)c5ccccc5,9.092
Cc1ccc(cc1S(=O)(=O)N2CCOCC2)C(=O)NCC(C)(C)C,6.409
CCC(CC)(NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC3CC3)n1)C(=O)NCCF,6.111
CCN(CC)c1ccc(CN(C2CCCC2)S(=O)(=O)c3ccc(C)cc3)cc1,7.444
Cl.CN1CCN(CC1)c2nc(C)nc3c2nc(c4ccccc4Cl)n3CCS(=O)(=O)C,7.426
CCCCN1N=C(S/C/1=N/C(=O)c2cc(ccc2ON(C)C)C(F)(F)F)C(C)(C)C,7.678
Cc1ccc(NC(=O)C2CCCCC2)cc1S(=O)(=O)N3CCOCC3,6.921
Fc1ccccc1S(=O)(=O)c2cc(Cl)ccc2S(=O)(=O)N3CCC(C3)NS(=O)(=O)C(F)(F)F,5.530
O=S(=O)(\C(=C\c1cn(CCN2CCOCC2)c3ccccc13)\C#N)c4ccccc4,7.991
Cc1ccc(cc1S(=O)(=O)N2CCOCC2)c3nc(CC(C)(C)C)c[nH]3,7.444
Cc1ccc(cc1Cl)C2=NN(C3CCCC3)C(=O)C(=C2)C(=O)NC45CC6CC(CC(C6)C4)C5,8.119
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4cc(ccc24)S(=O)(=O)C)C1(C)C,8.528
COc1ccccc1NC(=O)C(C)Sc2nc(nc3CC(C)(C)OCc23)c4ccc(C)cc4,5.000
CCCCCCC(C)(C)c1cc(O)c2[C@@H]3CC(=CC[C@H]3C(C)(C)Oc2c1)CO,9.168
CCCCc1cc(cc(C(=O)NC2CCCCCC2)c1OC)c3ccccc3,6.453
CCCCCn1c(C)c(C(=O)Cc2cccc(F)c2)c3ccccc13,6.739
CC1(C)C(C(=O)c2cn(CCO)c3ccccc23)C1(C)C,7.251
CCN(CC)C(=O)c1ccc2c(c1)nc(Cc3ccc(OC)cc3)n2CCC(C)C,7.770
COCCNC(=O)c1c2CCOCc2sc1NC(=O)c3ccccc3C(F)(F)F,6.000
CC(C)CNC(=O)c1ccc(Br)c(c1)S(=O)(=O)N2CCCCC2,6.387
CCCCCN1C=C(C(=O)NC2CCCCC2)C(=O)n3nc(cc13)c4ccc(Cl)cc4Cl,7.284
CCCCCn1cc(cc1c2ccccc2Cl)C(=O)c3cccc4ccccc34,8.284
CCCCCCC(C)(C)c1cc(OC)c2[C@@H]3CC(=CC[C@H]3C(C)(C)Oc2c1)C,7.946
CCN1CCC[C@H]1COc2ccc(cc2C(=O)\N=C\3/SC(=CN3C[C@H]4CCCO4)C(C)(C)C)C(F)(F)F,8.086
CN1CCC[C@H]1COc2ccc(cc2C(=S)\N=C\3/SC(=CN3C[C@H]4CCCO4)C(C)(C)C)C(F)(F)F,8.886
CCCCCCCN(Cc1ccc(cc1)N(CC)CC)C(=O)Cc2ccc(Cl)cc2,6.157
CSC(=S)N1CC2(CCCCC2)CS/C/1=N\c3ccc(OC(F)(F)F)cc3,8.222
CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCCCCC(=O)NCc2ccc(O)c(OC)c2)c1,6.292
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(Cl)cc3)C(=O)NN4CC5CCCC5C4,5.850
CCCCCN1C=C(C(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)C(=O)c5cccnc15,7.629
CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c3ccc(F)cc3)cc1,8.252
Cc1cc(NC(=O)C(C)(C)O)cc(c1C)S(=O)(=O)N2CCOCC2,5.682
Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NC4CCN(CC4)S(=O)(=O)CCC(F)(F)F,5.326
Brc1ccc2c(c1)c(CC(=O)NC34CC5CC(CC(C5)C3)C4)cn2CC=C,5.963
CCOc1ccccc1\N=C\2/SCC3(CCCCC3)CN2C(=S)SC,8.201
CCCCCCc1ccc(OCCCCCCCCCCC(=O)NCC2CC2)cc1O,5.538
CCCCCN1C(=C(C(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)C(=O)c5ccccc15)c6ccccc6,6.924
CCCCCN1C=C(C(=O)N[C@H](C)c2ccccc2)C(=O)c3ccc(OCC)cc13,7.616
COCCOC1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)c5ccccc15,6.456
OC(=O)CCc1csc(NC(=O)C2=CC3=C(CCCCCC3)N(CC4CCCCC4)C2=O)n1,7.745
Cc1c(nn(c2ccc(Cl)cc2Cl)c1n3c(Cl)ccc3Cl)C(=O)NC4CCCCC4,7.719
CCc1c(nn(c2ccc(Cl)cc2Cl)c1n3cccc3)C(=O)NCc4ccc(Cl)c(Cl)c4,6.342
Cn1cncc1COc2ccc(cc2C(=O)\N=C\3/SC(=CN3C[C@H]4CCCO4)C(C)(C)C)C(F)(F)F,6.939
O=C(Cc1ccccc1)NC(NC(=O)Cc2ccccc2)c3ccc(cc3)N(Cc4ccccc4)Cc5ccccc5,6.693
Cc1ccc(cc1)C(N2CCN(CC2)C(=O)NN3CCCCC3)c4ccc(Cl)cc4Cl,6.499
CCOc1ccc(Cc2nc3cc(ccc3n2CC4CC4)N(C)C(=O)CC(C)C)cc1,8.398
CCCCCC1=NN(CC1c2ccccc2)C(=O)NCc3ccccc3,6.585
CCCCc1ccc(cc1)C(=O)c2cc(O)c(c(O)c2)c3cc(Cl)cc(Cl)c3,6.333
CCCCN1C=CC(=C/C/1=N\C(=O)c2cc(ccc2ONC(C)(C)C)C(F)(F)F)C(C)(C)C,6.893
CCCCN1N=C(S/C/1=N\C(=O)c2cc(ccc2O\N=C(/N)\c3ccc(F)cc3)C(F)(F)F)C(C)(C)C,7.678
Fc1ccc(CN2N=C(C=C(C(=O)NC3CCCCCC3)C2=O)c4ccccc4)cc1,7.796
CCCCCOc1ccccc1c2onc(c2)C(=O)NC3C4CC5CC(CC3C5)C4,7.221
Cc1ccc(cc1)C(NC(=O)Cc2ccc(Cl)cc2)NC(=O)Cc3ccc(Cl)cc3,6.335
CCN(CC)c1ccc(CN(c2ccccc2)S(=O)(=O)c3ccc(OC)cc3)cc1,8.268
CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCCCCOC(CO)CO)c1,6.420
CCN(CC)c1ccc(CN(CC2CCCCC2)S(=O)(=O)c3ccc(C)cc3)cc1,7.469
O\N=C/1\C(\N2CCC1CC2)=C\c3cn(Cc4ccccc4)c5ccccc35,7.164
CCCCCOc1c(OC)ccc2C=C(C(=O)N3CCCc4ccccc4C3)C(=O)Nc12,6.927
CC1CCC(CC1)NC(=O)C2=Cc3cccnc3N(CCCCO)C2=O,7.273
COc1ccc2C(=O)C(=CN(CCN3CCOCC3)c2c1)C(=O)NC4CCCCC4,7.102
CC1=CC[C@@H]2[C@@H](C1)c3c(O)cc(cc3OC2(C)C)C(C)(C)c4cccc(C)c4,8.947
CCN(CC)Oc1ccc(cc1C(=O)\N=C\2/SC(=CN2C[C@H]3CCCO3)C(C)(C)C)C(F)(F)F,7.658
COc1ccc(CCNC(=O)c2nn(c3ccc(F)cc3F)c(c2C)n4cccc4)cc1Cl,5.711
O=C1N2CCCCSC2=N/C/1=C\c3cccc(OCc4ccccc4)c3,5.742
CCc1c(nn(c2ccc(Cl)c(Cl)c2)c1n3cccc3)C(=O)NC4CCCCC4,9.292
COC(=O)C(C)(C)NC(=O)C1=CC2=C(CCCCCC2)N(CC3CCCCC3)C1=O,9.523
CCCCCc1cc(O)c2[C@@H]3[C@H](O)[C@@](C)(O)CC[C@H]3C(C)(C)Oc2c1,5.669
CC(C)CN1C=C(S/C/1=N\C(=O)c2ccccc2OC[C@@H]3CCCN3C)C(C)(C)C,6.529
CCCNC(=O)c1c2CCCCc2sc1NC(=O)C34CC5CC(CC3C5)C4,8.710
CCCCN1C2=C(CCCCCC2)C=C(C(=O)NC(C)C)C1=O,8.398
CCCNC(=O)c1nn(c2ccc(Cl)cc2Cl)c(c1C)n3c(C)ccc3C,5.709
CCC(C)(C)C(=O)Nc1cc(C)c(C)c(c1)S(=O)(=O)N2CCSC2,8.161
CC1=CC[C@@H]2[C@@H](C1)c3c(O)cc(cc3OC2(C)C)C(C)(C)C(=O)OCCCCn4ccnc4,8.114
CCN(CC)c1ccc(cc1)C(NC(=O)Cc2ccccc2)NC(=O)Cc3ccccc3,7.194
CCCCCn1cc(C(=O)c2ccc(OC)c3ccccc23)c4ccccc14,7.907
COc1ccc2c(OC(C)(C)c3cn(CCN4CCN(CC4)C(=O)C5CCCO5)nc23)c1,5.969
Cc1ccc(CC2CN(N=C2c3ccc(Cl)c(C)c3)C(=O)NC4CCCCC4)cc1,6.415
CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c3ccc(Cl)cc3)cc1,7.444
Cl.CN1CCN(CC1)c2nc(C)nc3c2nc(c4ccccc4Cl)n3C5CCOCC5,7.408
CCS(=O)(=O)n1c2CCN(Cc2c3cc(ccc13)C(=O)N4CCC(C)CC4)C5CCOCC5,8.046
CCCCCN1C=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)n5nc(nc15)c6ccc(OC)cc6,7.328
CSC(=S)N1CC2(CCCCC2)CS/C/1=N\c3cccc4ccccc34,8.222
COC(=O)CCCn1c2ccccc2c3cc(ccc13)C(=O)N4CCCCC4,6.682
Clc1ccc(c(Cl)c1)n2nc(C(=O)NN3CCCC3)c4Cc5cc(ccc5c24)C6CCCCC6,6.288
CC(=O)NOc1ccc(cc1C(=O)\N=C\2/SC(=CN2C[C@H]3CCCO3)C(C)(C)C)C(F)(F)F,8.921
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4cc(CN)ccc24)C1(C)C,7.209
CCCCCc1cc(O)cc(OCCCCCCCCCCC(=O)OC(CO)CO)c1,6.060
Clc1ccc(Nc2ccc(CN3CCO[C@H](C3)c4ccccc4)cn2)c(Cl)c1,5.577
Cc1ccc(cc1S(=O)(=O)N2CCOCC2)c3n[nH]c(CC4CCCCC4)n3,7.569
CCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(C)cc1F,6.921
Cc1c(nc(c2ccc(Cl)cc2Cl)n1c3ccc(Cl)cc3)C(=O)NC4CCCCCC4,6.457
CCCCCN1C=C(NC(=O)OC(C)(C)C)C(=O)C=C1c2ccccc2,6.680
O=C(NC1CCCCC1)C2=CN3C(COc4cccc(C2=O)c34)c5ccccc5,8.599
O=C([C@@H]1CC12CCCCC2)c3cn(CC4CCOCC4)c5ccccc35,8.588
Cc1c(nn(c2ccc(Cl)c(Cl)c2)c1n3cccc3)C(=O)Nc4ccc(Cl)cc4,6.102
CCN(CC)c1ccc(cc1)C(NC(=O)C(C)(C)C)NC(=O)C(C)(C)C,5.449
Clc1ccc(C(N2CCN(CC2)C(=S)NC3CCCCC3)c4ccccc4)c(Cl)c1,6.172
Cn1cc(C(=O)c2cc(O)c3[C@@H]4C[C@H](O)CC[C@H]4C(C)(C)Oc3c2)c5ccccc15,5.522
Fc1cc(Br)ccc1C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccccc4,6.492
CCCN(CCC)C(=O)c1ccc2c(c1)nc(Cc3ccc(OCC)cc3)n2CC4CC4,8.553
CCCOC(=O)N1CCC(CC1)NC(=O)c2nn(c3ccc(Cl)cc3Cl)c(c2C)c4ccc(Cl)cc4,5.811
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c4c(OCc5ccccc5)cccc24)C1(C)C,8.516
CC1=CC(=O)C(=CN1CCC2CCOCC2)C(=O)NC34CC5CC(CC(C5)C3)C4,6.708
CC1(C)C2CCC(CNC(=O)c3nn(c4ccc(Cl)cc4Cl)c5c3CCCc6cc(Cl)ccc56)C1C2,7.710
